batter_id,batter_name,RAA,RAA_per_ball,balls_faced,total_weighted_runs,is_replacement,VORP,VORP_per_ball,WAR,WAR_per_ball
9601c534,SD Lad,-0.665,-0.0512,13,-0.2305,False,1.9501568181818176,0.1500120629370629,0.017499062541733338,0.0013460817339794875
378daa89,Aman Hakim Khan,1.0638,0.3546,3,1.1685,False,1.6672977272727274,0.5557659090909092,0.014960923620715282,0.004986974540238428
441c72ae,P Ray Barman,-3.4304,-0.1372,25,-5.9299,False,1.5987477272727264,0.06394990909090906,0.014345813735165554,0.0005738325494066221
f24c6701,M Theekshana,0.1622,0.0232,7,0.049,False,1.5703613636363634,0.22433733766233763,0.0140910984486953,0.0020130140640993283
8ac93ca2,P Chopra,0.2766,0.0461,6,-0.1982,False,1.4835954545454544,0.24726590909090906,0.013312534358096813,0.002218755726349469
765a4731,Mukesh Choudhary,0.1682,0.028,6,0.1784,False,1.3751954545454543,0.2291992424242424,0.012339844181676836,0.0020566406969461395
1399b39c,Anmolpreet Singh,-4.3616,-0.1615,27,-5.1403,False,1.069879545454545,0.03962516835016833,0.009600196714172568,0.0003555628412656507
66b30f71,AB Dinda,-0.6398,-0.08,8,-0.9436,False,0.9695272727272725,0.12119090909090906,0.008699720054917622,0.0010874650068647027
5bb5a915,M Morkel,0.0565,0.0141,4,0.3318,False,0.8611636363636362,0.21529090909090906,0.007727356175101611,0.0019318390437754027
ce820073,Sandeep Sharma,-8.2307,-0.1829,45,-8.8102,False,0.8217659090909066,0.018261464646464592,0.007373834198243147,0.00016386298218318103
9219eff0,JDS Neesham,-5.2825,-0.1822,29,-6.1838,False,0.5513113636363629,0.01901073667711596,0.004947003206252695,0.00017058631745698948
39ed0d2f,KS Sharma,-0.3596,-0.0899,4,-0.4338,False,0.4450636363636363,0.11126590909090907,0.003993625710079908,0.000998406427519977
f708a0bc,GB Hogg,-0.7922,-0.132,6,-0.6329,False,0.4147954545454544,0.06913257575757574,0.0037220245743544537,0.0006203374290590756
99ed60f8,JPR Scantlebury-Searles,-0.8011,-0.1335,6,-0.4242,False,0.4058954545454544,0.0676492424242424,0.003642163480533994,0.0006070272467556657
39f01cdb,KP Pietersen,-11.9194,-0.1954,61,-14.8671,True,0.351720454545454,0.005765909090909082,0.0031560427212392276,5.1738405266216844e-05
77b1aa15,Harshit Rana,-0.3109,-0.1554,2,-0.3316,False,0.09143181818181811,0.04571590909090906,0.0008204320235947598,0.0004102160117973799
41eb4a4f,R Vinay Kumar,-3.5496,-0.1972,18,-3.4604,False,0.07138636363636319,0.003965909090909066,0.0006405610206589924,3.5586723369944024e-05
b2b23612,RG More,-0.3411,-0.1705,2,-0.2376,False,0.06123181818181811,0.030615909090909055,0.0005494426940017402,0.0002747213470008701
9418198b,P Simran Singh,-10.4517,-0.201,52,-13.8463,False,0.008927272727270008,0.0001716783216782694,8.010581627340883e-05,1.5404964667963236e-06
a12e1d51,SL Malinga,-2.8754,-0.2054,14,-3.1622,False,-0.059077272727273034,-0.004219805194805216,-0.0005301096202168111,-3.786497287262937e-05
30a2649b,CM Gautam,-1.0866,-0.2173,5,-1.6689,False,-0.08077045454545462,-0.016154090909090923,-0.0007247659380197419,-0.00014495318760394837
dfc4d8b5,KW Richardson,-0.3632,-0.3632,1,-0.3467,False,-0.16203409090909096,-0.16203409090909096,-0.0014539572737307597,-0.0014539572737307597
9eb1455b,NT Ellis,-3.9904,-0.21,19,-7.3899,False,-0.16824772727272785,-0.008855143540669887,-0.0015097132059333016,-7.945858978596324e-05
dec8e038,J Theron,-0.3801,-0.3801,1,-0.3467,False,-0.17893409090909093,-0.17893409090909093,-0.001605603620423542,-0.001605603620423542
c995d726,CA Ingram,-31.9073,-0.2032,157,-36.6042,True,-0.32425227272727497,-0.002065301100173726,-0.0029095664240191116,-1.853227021668224e-05
c8f5f961,Anuj Rawat,-25.3695,-0.2046,124,-30.3659,True,-0.42492727272727393,-0.0034268328445747898,-0.003812938965634243,-3.074950778737293e-05
7d92277a,Mujeeb Ur Rahman,-3.0191,-0.2516,12,-3.7496,False,-0.605109090909091,-0.05042575757575759,-0.005429738638281328,-0.00045247821985677734
c38d3503,Shivam Mavi,-9.5234,-0.2164,44,-10.9992,False,-0.6721000000000021,-0.015275000000000049,-0.00603085855693606,-0.00013706496720309228
64775749,RP Meredith,-0.9419,-0.9419,1,-0.9504,False,-0.7407340909090909,-0.7407340909090909,-0.006646723003382428,-0.006646723003382428
2cdce1be,C Sakariya,-5.7853,-0.2314,25,-11.3227,False,-0.7561522727272738,-0.03024609090909095,-0.006785072763463643,-0.0002714029105385457
14f96089,A Zampa,-2.3728,-0.2966,8,-2.9618,False,-0.7634727272727273,-0.09543409090909091,-0.006850760348549358,-0.0008563450435686697
5d2eea49,Kartik Tyagi,-2.7826,-0.2783,10,-3.0232,False,-0.7709409090909092,-0.07709409090909092,-0.006917773513588692,-0.0006917773513588692
1da489ff,S Kaushik,-0.9803,-0.9803,1,-0.9888,False,-0.7791340909090909,-0.7791340909090909,-0.006991292217169579,-0.006991292217169579
bdadf7da,JL Denly,-1.0256,-1.0256,1,-0.9738,False,-0.824434090909091,-0.824434090909091,-0.007397776211559109,-0.007397776211559109
c8179c68,SB Jakati,-1.2309,-0.6154,2,-1.1476,False,-0.828568181818182,-0.414284090909091,-0.007434872056722393,-0.0037174360283611964
b410bd3d,S Lamichhane,-1.0331,-1.0331,1,-1.0288,False,-0.8319340909090909,-0.8319340909090909,-0.007465074886126911,-0.007465074886126911
f0f628c7,MM Patel,-1.1321,-1.1321,1,-1.0288,False,-0.9309340909090911,-0.9309340909090911,-0.00835341739042191,-0.00835341739042191
7210d461,Yash Dayal,-1.1765,-1.1765,1,-1.2018,False,-0.9753340909090911,-0.9753340909090911,-0.008751825543863303,-0.008751825543863303
dded65e7,IR Jaggi,-9.0574,-0.2264,40,-8.0679,False,-1.0107636363636363,-0.025269090909090908,-0.009069740403814053,-0.00022674351009535133
cfa4bd2b,Y Prithvi Raj,-1.2363,-1.2363,1,-1.3424,False,-1.035134090909091,-1.035134090909091,-0.009288420309083917,-0.009288420309083917
30df8c66,Simarjeet Singh,-2.6737,-0.3342,8,-2.8404,False,-1.0643727272727277,-0.13304659090909096,-0.009550783172209613,-0.0011938478965262016
0a67aec0,Akash Deep,-1.4728,-0.7364,2,-1.7027,False,-1.070468181818182,-0.535234090909091,-0.009605478640449262,-0.004802739320224631
ba6b2f91,RA Bawa,-3.8968,-0.2783,14,-4.8196,False,-1.080477272727273,-0.07717694805194807,-0.009695291780690656,-0.000692520841477904
44afbf2d,NJ Maddinson,-2.5066,-0.3581,7,-3.3772,False,-1.0984386363636367,-0.15691980519480525,-0.009856461909511671,-0.0014080659870730958
b56dc5f7,BE Hendricks,-1.5756,-0.7878,2,-1.7433,False,-1.1732681818181818,-0.5866340909090909,-0.010527919139858611,-0.0052639595699293055
acee4cc4,Imran Tahir,-4.6289,-0.2723,17,-5.9699,False,-1.2090795454545455,-0.07112232620320856,-0.010849260114150995,-0.0006381917714206467
e4cdf230,AS Roy,-1.7022,-0.8511,2,-1.7492,False,-1.2998681818181819,-0.6499340909090909,-0.011663920766563123,-0.005831960383281562
ad9c32a2,DJ Malan,-6.5767,-0.253,26,-8.9758,False,-1.3463863636363644,-0.05178409090909094,-0.01208133569718549,-0.0004646667575840573
2c76b512,DJ Muthuswami,-1.9627,-0.6542,3,-1.9796,False,-1.3592022727272726,-0.4530674242424242,-0.012196334856545433,-0.004065444952181811
21d4e29b,Navdeep Saini,-3.6044,-0.3277,11,-4.6296,False,-1.3915750000000005,-0.12650681818181822,-0.012486820408225373,-0.001135165491656852
1647bd37,Karanveer Singh,-4.7317,-0.2957,16,-4.864,False,-1.513045454545455,-0.09456534090909094,-0.013576793820233059,-0.0008485496137645662
5b7ab5a9,CV Varun,-6.0698,-0.2759,22,-6.8696,False,-1.6441500000000007,-0.07473409090909094,-0.01475321543875375,-0.0006706007017615341
7ca5e05d,RS Bopara,-26.0436,-0.2152,121,-38.6496,True,-1.702525000000005,-0.014070454545454586,-0.01527702345580652,-0.0001262563921967481
85b3fab2,T Stubbs,-2.6067,-0.6517,4,-2.5874,False,-1.8020363636363639,-0.45050909090909097,-0.016169954506094736,-0.004042488626523684
4663bd23,TL Seifert,-7.1467,-0.2749,26,-6.6362,False,-1.9163863636363647,-0.07370716783216788,-0.01719603496433851,-0.0006613859601668658
e412cb64,HF Gurney,-2.9362,-0.5872,5,-3.8096,False,-1.9303704545454545,-0.3860740909090909,-0.01732151640210083,-0.003464303280420166
f6d8a7ab,K Kartikeya,-3.1592,-0.5265,6,-3.4244,False,-1.9522045454545454,-0.3253674242424242,-0.01751743711924413,-0.0029195728532073546
aa5d8c9e,A Tomar,-3.6346,-0.4543,8,-3.8452,False,-2.0252727272727276,-0.25315909090909094,-0.018173089357836514,-0.0022716361697295642
b2a79f17,B Laughlin,-2.8334,-0.7084,4,-3.1652,False,-2.028736363636364,-0.507184090909091,-0.01820416910936419,-0.004551042277341048
b4f5c2d9,KL Nagarkoti,-2.5195,-1.2597,2,-2.4802,False,-2.117168181818182,-1.058584090909091,-0.018997681663131826,-0.009498840831565913
5b16a806,A Dananjaya,-3.1365,-0.6273,5,-3.1128,False,-2.1306704545454545,-0.4261340909090909,-0.01911883967089162,-0.0038237679341783237
23cca426,OF Smith,-12.1999,-0.244,50,-12.501,False,-2.1416045454545465,-0.04283209090909093,-0.019216952980996387,-0.00038433905961992774
f846de6a,MN Samuels,-8.8092,-0.2753,32,-9.9932,False,-2.3718909090909106,-0.07412159090909096,-0.021283348586831903,-0.000665104643338497
030f3089,K Yadav,-3.1827,-0.7957,4,-4.2331,False,-2.378036363636364,-0.594509090909091,-0.021338492712901995,-0.005334623178225499
2e78f685,KR Sen,-3.0018,-1.0006,3,-3.0864,False,-2.3983022727272725,-0.7994340909090908,-0.021520341888999293,-0.007173447296333097
9170ff49,Parvez Rasool,-4.7127,-0.4284,11,-5.4245,False,-2.4998750000000003,-0.22726136363636365,-0.022431769878024827,-0.002039251807093166
a9fd84fb,M Markande,-8.6115,-0.2871,30,-8.505,False,-2.576522727272728,-0.08588409090909094,-0.023119541938570028,-0.0007706513979523343
983f2f61,Swapnil Singh,-6.6493,-0.3325,20,-7.8304,False,-2.6259818181818186,-0.13129909090909092,-0.023563346107038065,-0.0011781673053519032
0a8fce53,Mustafizur Rahman,-7.0723,-0.3215,22,-10.112,False,-2.646650000000001,-0.12030227272727277,-0.023748804939316737,-0.0010794911336053062
33ffc3dd,R Sanjay Yadav,-3.1061,-1.553,2,-3.1063,False,-2.703768181818182,-1.351884090909091,-0.024261335329994915,-0.012130667664997458
b0946605,AS Joseph,-6.7657,-0.3383,20,-6.5854,False,-2.7423818181818183,-0.1371190909090909,-0.02460782153633036,-0.001230391076816518
14b14cd8,DM Bravo,-3.7716,-0.7543,5,-3.9946,False,-2.7657704545454544,-0.5531540909090908,-0.024817691433293165,-0.004963538286658633
a2f46292,KK Ahmed,-3.7833,-0.7567,5,-4.197,False,-2.7774704545454547,-0.555494090909091,-0.024922677365618942,-0.004984535473123788
9a158001,Azhar Mahmood,-4.476,-0.5595,8,-3.7895,False,-2.8666727272727277,-0.35833409090909096,-0.025723103328683092,-0.0032153879160853865
be869ccf,GHS Garton,-3.8158,-0.9539,4,-4.161,False,-3.0111363636363637,-0.7527840909090909,-0.02701939816208546,-0.006754849540521365
a03bba42,T Shamsi,-3.8232,-0.9558,4,-3.8544,False,-3.018536363636364,-0.754634090909091,-0.027085799520992358,-0.006771449880248089
8d2c70ad,Kuldeep Yadav,-24.9609,-0.229,109,-26.2245,True,-3.0338159090909116,-0.027833173477898272,-0.027222905275270968,-0.00024975142454377035
9a963804,LE Plunkett,-3.6453,-1.2151,3,-3.6703,False,-3.041802272727273,-1.013934090909091,-0.027294568166916784,-0.009098189388972262
03806cf8,JR Hazlewood,-8.5209,-0.3156,27,-7.8799,False,-3.089420454545454,-0.11442297979797979,-0.027721853569809083,-0.0010267353174003365
f18ba07f,Ankit Soni,-5.0069,-0.5563,9,-4.6143,False,-3.1964068181818184,-0.35515631313131313,-0.028681858965749922,-0.003186873218416658
9948e262,HE van der Dussen,-8.2425,-0.3297,25,-9.3016,False,-3.213352272727273,-0.12853409090909093,-0.028833913183197665,-0.0011533565273279065
0c94f480,UBT Chand,-22.1474,-0.2356,94,-23.9085,True,-3.237804545454548,-0.03444472920696327,-0.029053327255826464,-0.00030907794953006877
acc1aeda,SP Jackson,-14.7808,-0.2593,57,-15.1714,False,-3.3143431818181828,-0.058146371610845314,-0.029740120426559755,-0.0005217564987115746
dce2019b,F Behardien,-5.9809,-0.4601,13,-6.7542,False,-3.3657431818181824,-0.25890332167832175,-0.030201340676264427,-0.0023231800520203405
e86754b2,TK Curran,-12.5666,-0.2793,45,-13.195,False,-3.514134090909092,-0.07809186868686871,-0.031532875542895036,-0.0007007305676198897
60500956,RV Patel,-10.001,-0.3125,32,-15.0602,False,-3.5636909090909095,-0.11136534090909092,-0.03197755663348622,-0.0009992986447964443
3fb19989,MA Starc,-6.3902,-0.4564,14,-7.1455,False,-3.573877272727273,-0.25527694805194806,-0.03206896046967195,-0.0022906400335479964
a97c8ec2,PWH de Silva,-13.6485,-0.273,50,-13.7694,False,-3.5902045454545473,-0.07180409090909094,-0.03221546764485229,-0.0006443093528970457
871e9faf,Basil Thampi,-11.0964,-0.2999,37,-12.012,False,-3.6532613636363642,-0.09873679361179363,-0.03278128634966552,-0.0008859807121531221
5fa06777,IK Pathan,-7.0879,-0.4169,17,-8.0311,False,-3.668079545454546,-0.215769385026738,-0.0329142522157813,-0.001936132483281253
acdc62f5,A Nortje,-5.1119,-0.7303,7,-5.4314,False,-3.703738636363637,-0.5291055194805195,-0.03323422682304458,-0.004747746689006369
81c08fa3,Umran Malik,-5.3482,-0.6685,8,-5.3727,False,-3.738872727272728,-0.467359090909091,-0.033549490523088116,-0.0041936863153860145
81c36ee9,M Jansen,-5.9929,-0.5448,11,-6.6387,False,-3.780075,-0.3436431818181818,-0.03391920496891832,-0.0030835640880834837
626c5379,R Sathish,-8.667,-0.3611,24,-9.08,False,-3.839018181818182,-0.1599590909090909,-0.03444811137040801,-0.0014353379737670005
462411b3,JJ Bumrah,-16.3217,-0.2676,61,-20.2385,True,-4.050579545454546,-0.06640294336810731,-0.036346484618739246,-0.0005958440101432663
8d92a2c3,MA Wood,-5.2289,-1.0458,5,-5.0617,False,-4.223070454545455,-0.8446140909090911,-0.037894272559647724,-0.007578854511929545
e9c7f0d0,Fazalhaq Farooqi,-5.9038,-0.738,8,-5.7862,False,-4.294472727272728,-0.536809090909091,-0.038534976335070956,-0.0048168720418838695
db31895a,AS Rajpoot,-9.3287,-0.3731,25,-9.3892,False,-4.299552272727273,-0.17198209090909092,-0.038580555891937325,-0.001543222235677493
245c97cb,TS Mills,-7.2788,-0.5199,14,-6.7903,False,-4.4624772727272735,-0.3187483766233767,-0.040042507432465235,-0.0028601791023189454
faa7365d,DR Shorey,-8.7788,-0.4389,20,-10.7238,False,-4.755481818181819,-0.23777409090909093,-0.04267168310598956,-0.002133584155299478
d8b2f218,BB Sran,-7.6026,-0.543,14,-7.98,False,-4.786277272727273,-0.34187694805194807,-0.042948015542472504,-0.003067715395890893
1ee08e9a,JA Richardson,-9.8399,-0.3936,25,-11.6496,False,-4.810752272727274,-0.19243009090909094,-0.04316763355047877,-0.0017267053420191509
afe3355a,AR Bawne,-7.2359,-0.603,12,-6.9623,False,-4.821909090909092,-0.4018257575757576,-0.04326774542728282,-0.003605645452273568
b52ffbbd,FA Allen,-8.724,-0.4592,19,-10.7542,False,-4.901847727272727,-0.257991985645933,-0.04398504733048685,-0.0023150024910782553
91a4a398,Z Khan,-10.2597,-0.3946,26,-11.3832,False,-5.029386363636365,-0.19343793706293713,-0.045129471488281225,-0.0017357489033954317
df064e1a,Ravi Bishnoi,-6.346,-1.0577,6,-6.6551,False,-5.139004545454545,-0.8565007575757576,-0.04611309260093402,-0.007685515433489003
96fd40ae,A Nehra,-6.9159,-0.8645,8,-6.9456,False,-5.306572727272727,-0.6633215909090909,-0.04761670813908072,-0.00595208851738509
2f49c897,Mohammed Siraj,-24.8216,-0.2559,97,-26.2234,True,-5.308506818181822,-0.05472687441424559,-0.04763406303970415,-0.0004910728148423108
69be866a,Anureet Singh,-14.8726,-0.3164,47,-17.7142,False,-5.417802272727274,-0.11527238878143135,-0.04861478826999674,-0.0010343571972339731
244048f6,Arshdeep Singh,-12.194,-0.3695,33,-11.9381,False,-5.555525000000002,-0.16834924242424248,-0.049850595870439086,-0.001510624117286033
957532de,S Aravind,-13.8372,-0.3375,41,-13.165,False,-5.589397727272727,-0.13632677383592018,-0.050154541157032564,-0.0012232814916349405
ff1e68fa,B Indrajith,-12.338,-0.398,31,-13.0569,False,-6.101856818181818,-0.1968340909090909,-0.0547529168354863,-0.0017662231237253645
56ab442f,NM Coulter-Nile,-16.9721,-0.3143,54,-18.8424,False,-6.109140909090911,-0.1131322390572391,-0.05481827812396808,-0.0010151532985920014
ad427b5c,Lalit Yadav,-51.8567,-0.2284,227,-59.2203,True,-6.192038636363641,-0.02727770324389269,-0.0555621324133198,-0.000244767103142378
a316d663,GC Viljoen,-7.6923,-1.0989,7,-7.5435,False,-6.284138636363637,-0.897734090909091,-0.05638856013701238,-0.008055508591001768
c03c6200,DJG Sammy,-9.992,-0.5551,18,-9.954,False,-6.371013636363638,-0.3539452020202021,-0.05716810311742277,-0.0031760057287457096
0494fa6e,Vishnu Vinod,-11.8774,-0.4568,26,-10.1959,False,-6.647086363636364,-0.25565716783216785,-0.05964534693472584,-0.002294051805181763
94253925,GH Vihari,-15.848,-0.3602,44,-16.5506,False,-6.996700000000002,-0.15901590909090915,-0.06278248484647286,-0.001426874655601656
4c5d73db,CR Woakes,-22.8589,-0.2969,77,-23.005,True,-7.369125,-0.09570292207792208,-0.0661243126965947,-0.0008587573077479832
76388dc8,S Badree,-12.4207,-0.4968,25,-12.3328,False,-7.3915522727272736,-0.29566209090909096,-0.0663255561270902,-0.0026530222450836076
350bb1b1,AF Milne,-13.753,-0.4436,31,-15.8261,False,-7.516856818181819,-0.24247925219941352,-0.06744993343727844,-0.0021758043044283366
ada15e88,PSP Handscomb,-10.1772,-0.8481,12,-10.9006,False,-7.76320909090909,-0.6469340909090908,-0.06966049096145327,-0.005805040913454439
7f048519,DJ Willey,-14.2083,-0.444,32,-16.2576,False,-7.7709909090909095,-0.24284346590909092,-0.06973031843470182,-0.0021790724510844317
641ac5ff,IS Sodhi,-11.5356,-0.6409,18,-11.9188,False,-7.9146136363636375,-0.43970075757575766,-0.0710190676591375,-0.003945503758840972
caf69bf7,DR Sams,-17.461,-0.3796,46,-18.8692,False,-8.207368181818183,-0.17842104743083007,-0.07364600004350956,-0.00160100000094586
f5180fe6,MG Johnson,-24.3326,-0.3042,80,-27.53,True,-8.239327272727273,-0.10299159090909091,-0.0739327739713194,-0.0009241596746414924
7c3b3b78,VG Arora,-11.235,-0.8025,14,-10.4041,False,-8.418677272727273,-0.6013340909090908,-0.07554210960915078,-0.005395864972082199
26d76ad9,Virat Singh,-14.0599,-0.5408,26,-19.4898,False,-8.829586363636366,-0.3395994755244756,-0.07922926123395649,-0.0030472792782290955
235c2bb6,H Klaasen,-20.7037,-0.357,58,-22.3194,False,-9.036077272727276,-0.15579443573667717,-0.08108213649957234,-0.0013979678706822817
6aed7e79,PV Tambe,-14.2271,-0.5928,24,-13.5819,False,-9.399118181818181,-0.3916299242424242,-0.08433975943233343,-0.003514156643013893
0a3d54b9,VR Aaron,-13.8754,-0.6607,21,-13.2308,False,-9.65091590909091,-0.4595674242424243,-0.08659917987295207,-0.004123770470140575
2a2e6343,DT Christian,-31.9961,-0.2935,109,-37.38,True,-10.069015909090911,-0.09237629274395331,-0.09035085665119186,-0.0008289069417540538
dcf81436,S Kaul,-15.201,-0.608,25,-16.6656,False,-10.171852272727275,-0.406874090909091,-0.09127362344720517,-0.003650944937888207
98ae73b1,PP Chawla,-42.1077,-0.2682,157,-43.4634,True,-10.524652272727277,-0.06703600173711641,-0.09443935309887463,-0.0006015245420310486
6b19d823,A Mishra,-33.0798,-0.298,111,-36.8365,True,-10.750384090909094,-0.09685030712530715,-0.09646488005506351,-0.0008690529734690407
85e0cf10,M Prasidh Krishna,-14.9087,-0.7454,20,-15.5962,False,-10.885381818181818,-0.5442690909090909,-0.0976762358037462,-0.00488381179018731
e2db2409,M Ashwin,-20.5524,-0.4468,46,-23.7827,False,-11.298768181818183,-0.245625395256917,-0.10138561638469701,-0.002204035138797761
75224f22,KMA Paul,-16.7383,-0.6438,26,-19.059,False,-11.507986363636363,-0.4426148601398601,-0.10326296389561022,-0.0039716524575234705
eade4650,DJ Mitchell,-21.1638,-0.4601,46,-24.3526,False,-11.910168181818182,-0.2589166996047431,-0.1068718043354643,-0.002323300094249224
855a210c,AP Tare,-23.8071,-0.4105,58,-23.1219,False,-12.139477272727273,-0.20930133228840125,-0.10892943072006823,-0.0018780936331046247
b63e358a,RK Bhui,-16.1463,-0.897,18,-17.8049,False,-12.525313636363638,-0.6958507575757577,-0.11239160083644,-0.006243977824246666
9fc0ef64,PJ Sangwan,-16.1481,-1.0765,15,-17.1103,False,-13.130611363636364,-0.8753740909090909,-0.11782303213835438,-0.007854868809223625
9d80c5e1,S Nadeem,-19.1733,-0.6391,30,-19.8541,False,-13.13832272727273,-0.437944090909091,-0.11789222741193275,-0.003929740913731092
e938e1bc,P Kumar,-25.5886,-0.4195,61,-25.5444,True,-13.317479545454546,-0.21831933681073026,-0.11949982959905556,-0.0019590135999845173
bd54eef5,N Jagadeesan,-22.7938,-0.5698,40,-24.3713,False,-14.747163636363638,-0.36867909090909096,-0.13232860884823636,-0.003308215221205909
ff1e12a0,AJ Turner,-20.2242,-1.8386,11,-20.6997,False,-18.011375,-1.6373977272727274,-0.16161888861915472,-0.014692626238104974
aedc3b7c,NS Naik,-30.7278,-0.6146,50,-33.6077,False,-20.669504545454544,-0.41339009090909085,-0.18547070131763566,-0.0037094140263527133
f10e94c4,AD Nath,-41.1635,-0.4158,99,-39.8792,True,-21.248075000000004,-0.21462702020202024,-0.19066230461563574,-0.0019258818648044014
57ee1fde,YS Chahal,-41.0847,-0.501,82,-44.5346,True,-24.589095454545454,-0.2998670177383592,-0.22064180438827935,-0.0026907537120521873
890946a0,NV Ojha,-101.8951,-0.2979,342,-126.8461,True,-33.096359090909104,-0.09677297979797983,-0.29697881331176473,-0.0008683591032507741
